Region,Crop_Eng,Yield,Average_soil_moisture,Drought,Yield_norm,Moisture_norm,Drought_norm,SCOR,SCOR_norm,Fert_SCOR,Cost_SCOR
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.02984,0.2194082311139754
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.28294,0.087928856506762
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.94018,0.087928856506762
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.3769999999999999,0.087928856506762
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.38034,0.087928856506762
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.0388599999999999,0.087928856506762
Ternopilska oblast,Barley,45.627742946708466,17.415642633228842,0.0,0.952490612399487,0.46043656860154963,1.0,0.19569093966632112,0.289367404092948,0.042,0.087928856506762
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.20952,0.1922073155906053
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.8904799999999999,0.1922073155906053
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.3825,0.1922073155906053
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.38502,0.1922073155906053
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.04324,0.1922073155906053
Ternopilska oblast,Maize,87.67076802507836,17.415642633228842,0.0,0.9692354190982992,0.46043656860154963,1.0,0.19010933743338368,0.27847029590592853,0.04548,0.1922073155906053
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.0176799999999999,0.0072304608406986
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.77912,0.0072304608406986
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.5305000000000001,0.0072304608406986
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.5389799999999999,0.0072304608406986
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.1415799999999999,0.0072304608406986
Ternopilska oblast,Potato,174.6257053291536,17.415642633228842,0.0,0.7799406062579758,0.46043656860154963,1.0,0.25320760838015816,0.40165870242894397,0.1548,0.0072304608406986
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.17198,0.1008605454074549
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.9511,0.1008605454074549
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.37092,0.1008605454074549
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.38056,0.1008605454074549
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.08468,0.1008605454074549
Ternopilska oblast,Soybean,26.182758620689654,17.415642633228842,0.0,0.7462438906776832,0.46043656860154963,1.0,0.26443984690692235,0.4235876958076324,0.0889799999999999,0.1008605454074549
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.1934,0.113852101831473
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.89992,0.113852101831473
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.37502,0.113852101831473
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.3775799999999999,0.113852101831473
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.08406,0.113852101831473
Ternopilska oblast,Sunflower,30.42664576802508,17.415642633228842,0.0,0.9089698416705435,0.46043656860154963,1.0,0.2101978632426356,0.31768965083762996,0.0876,0.113852101831473
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.25664,0.2386672761873548
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.96378,0.2386672761873548
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.42132,0.2386672761873548
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.42552,0.2386672761873548
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.0440799999999999,0.2386672761873548
Ternopilska oblast,Wheat,51.39114420062696,17.415642633228842,0.0,0.8230649679728891,0.46043656860154963,1.0,0.23883282114185372,0.37359442891679284,0.04798,0.2386672761873548
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.3211,0.0634061224974349
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.98084,0.0634061224974349
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.36318,0.0634061224974349
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.36768,0.0634061224974349
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.0321,0.0634061224974349
Vinnytska oblast,Barley,43.195423524688884,19.469808057958552,0.0,0.8427394895120747,0.6275765647890388,1.0,0.17656131523296217,0.25202013742510126,0.03566,0.0634061224974349
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.27546,0.5690910631963477
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.9582,0.5690910631963477
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.3692,0.5690910631963477
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.37446,0.5690910631963477
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.03514,0.5690910631963477
Vinnytska oblast,Maize,80.21983139301486,19.469808057958552,0.0,0.8429845962260987,0.6275765647890388,1.0,0.17647961299495418,0.2518606280065618,0.0394,0.5690910631963477
Vinnytska oblast,Potato,169.430590124448,19.469808057958552,0.0,0.7232283961648487,0.6275765647890388,1.0,0.21639834634870417,0.32979501635792735,0.06128,0.000220656806422
Vinnytska oblast,Potato,169.430590124448,19.469808057958552,0.0,0.7232283961648487,0.6275765647890388,1.0,0.21639834634870417,0.32979501635792735,0.44516,0.000220656806422
Vinnytska oblast,Potato,169.430590124448,19.469808057958552,0.0,0.7232283961648487,0.6275765647890388,1.0,0.21639834634870417,0.32979501635792735,0.4479800000000001,0.000220656806422
Vinnytska oblast,Potato,169.430590124448,19.469808057958552,0.0,0.7232283961648487,0.6275765647890388,1.0,0.21639834634870417,0.32979501635792735,0.4797399999999999,0.000220656806422
